Rank,Name,,Country,Qualification,Final,event_name,date,gender
33,JONGWON,CHON,KOR,6.807,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
34,MEICHI,NARASAKI,JPN,6.826,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
35,MORTEZA,MOHAMMADI,IRI,6.829,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
36,KEITA,DOHI,JPN,6.873,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
37,GUILLAUME,MORO,FRA,6.952,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
38,YUFEI,PAN,CHN,7.054,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
39,TOMOA,NARASAKI,JPN,7.147,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
40,MICHAEL,PICCOLRUAZ,ITA,7.176,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
41,MARCELLO,BOMBARDI,ITA,7.390,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
42,SEAN,MCCOLL,CAN,7.444,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
43,HANWOOL,KIM,KOR,7.545,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
44,STEFANO,GHISOLFI,ITA,7.590,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
45,SIMON,LORENZI,BEL,7.753,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
46,SEAN,BAILEY,USA,8.086,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
47,ALEKSEY,RUBTSOV,RUS,8.094,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
48,LOÏC,TIMMERMANS,BEL,8.137,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
49,MIKEL ASIER,LINACISORO MOLINA,ESP,8.411,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
50,ADAM,ONDRA,CZE,8.435,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
51,RUDOLPH,RUANA,USA,8.547,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
52,NICOLAS,COLLIN,BEL,8.616,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
53,JERNEJ,KRUDER,SLO,8.755,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
54,HANNES,PUMAN,SWE,9.009,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
55,ANZE,PEHARC,SLO,9.100,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
56,FEDIR,SAMOILOV,UKR,9.153,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
57,TIM,REUSER,NED,9.514,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
58,ALBERTO,GINÉS LÓPEZ,ESP,9.679,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
59,CAMPBELL,HARRISON,AUS,9.740,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
60,MARTIN,STRANIK,CZE,9.982,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
61,ROMAIN,DESGRANGES,FRA,10.290,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
62,ZHAXI,BIANBA,CHN,fall,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
62,JOHN,BROSLER,USA,fall,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
62,NATHANIEL,COLEMAN,USA,fall,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
62,KAI,HARADA,JPN,fall,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Men
1,ARIES,SUSANTI RAHAYU,INA,7.204,6.99 (asr),Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
2,YILING,SONG,CHN,7.423,9.03,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
3,MARIIA,KRASAVINA,RUS,7.707,7.94,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
4,ANOUCK,JAUBERT,FRA,7.592,14.37,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
5,LIJUAN,DENG,CHN,8.207,7.39,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
6,PEIYANG,TIAN,CHN,8.097,7.68,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
7,DI,NIU,CHN,7.718,8.13,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
8,AURELIA,SARISSON,FRA,8.152,8.22,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
9,ELENA,REMIZOVA,RUS,8.712,7.98,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
10,VICTOIRE,ANDRIER,FRA,8.486,8.15,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
11,NATALIA,KALUCKA,POL,8.415,8.30,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
12,LIRONG,YAN,CHN,8.508,8.45,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
13,TETIANA,KOLKOTINA,UKR,8.635,8.715,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
14,ANDREA,ROJAS,ECU,8.602,8.718,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
15,SOL,SA,KOR,8.712,8.95,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
16,GUIZHEN,XIE,CHN,8.528,9.28,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
17,ALMA,BESTVATER,GER,8.749,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
18,IULIIA,KAPLINA,RUS,8.777,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
19,HAIMEI,QIU,CHN,8.842,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
20,ALEKSANDRA,KALUCKA,POL,8.901,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
21,ANNA,BROZEK,POL,9.013,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
22,JULIA,CHANOURDIE,FRA,9.087,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
23,ELENA,KRASOVSKAIA,RUS,9.138,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
24,SANDRA,LETTNER,AUT,9.245,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
25,HUNG YING,LEE,TPE,9.245,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
26,NURUL,IQAMAH,INA,9.302,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
27,ELNAZ,REKABI,IRI,9.469,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
28,ALANNAH,YIP,CAN,9.481,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
29,ELIZAVETA,IVANOVA,RUS,9.503,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
30,VIKTORIIA,MESHKOVA,RUS,9.695,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
31,YUETONG,ZHANG,CHN,9.859,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
32,PATRYCJA,CHUDZIAK,POL,9.886,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
33,FANNY,GIBERT,FRA,10.429,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
34,ALEX,JOHNSON,USA,10.434,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
35,JAIN,KIM,KOR,10.566,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
36,LUCKA,RAKOVEC,SLO,10.581,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
37,RONG,JIANG,CHN,10.652,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
38,LAURA,ROGORA,ITA,10.696,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
39,IEVGENIIA,KAZBEKOVA,UKR,11.065,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
40,CHAEHYUN,SEO,KOR,11.292,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
41,EMILY,PHILLIPS,GBR,11.366,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
42,MARGO,HAYES,USA,11.928,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
43,AFRA,HÖNIG,GER,12.074,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
44,MAGGIE,HAMMER,USA,12.247,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
45,HELOÏSE,DOUMONT,BEL,12.449,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
46,MIA,KRAMPL,SLO,12.507,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
47,ASHIMA,SHIRAISHI,USA,12.980,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
48,LAN,KIM,KOR,13.014,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
49,AI,MORI,JPN,13.097,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
50,LUCINDA ANN,STIRLING,AUS,16.053,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
51,OCEANIA,MACKENZIE,AUS,false start,,Xiamen_(CHN)_2019,18 October - 20 October 2019,Women
