Rank,Name,,Country,Qualification,Final,event_name,date,gender
23,FUTABA,ITO,JPN,11.030,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
24,JANJA,GARNBRET,SLO,11.210,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
25,ELIZABETH,SEPULVEDA,USA,11.520,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
26,AKIYO,NOGUCHI,JPN,11.730,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
27,JESSICA,PILZ,AUT,12.100,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
28,FANNY,GIBERT,FRA,12.230,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
29,MIU,KURITA,JPN,14.540,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
30,MIA,KRAMPL,SLO,14.990,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
31,REBECCA,FRANGOS,CAN,15.090,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
32,HELOÏSE,DOUMONT,BEL,16.900,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
33,LIJUAN,DENG,CHN,false start,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
1,BASSA,MAWEM,FRA,5.700,5.60,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
2,ASPAR,ASPAR,INA,5.720,5.62,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
3,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.760,7.60,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
4,DMITRII,TIMOFEEV,RUS,5.770,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
5,VLADISLAV,DEULIN,RUS,5.900,5.95,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
6,QIXIN,ZHONG,CHN,5.850,5.97,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
7,JINXIN,LI,CHN,6.080,6.75,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
8,ALFIAN,MUHAMMAD FAJRI,INA,5.920,false start,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
9,SABRI,SABRI,INA,6.050,5.97,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
10,VEDDRIQ,LEONARDO,INA,5.980,6.05,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
11,GIAN LUCA,ZODDA,ITA,6.130,6.27,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
12,GUILLAUME,MORO,FRA,6.140,6.56,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
13,ALEKSANDR,SHILOV,RUS,6.090,7.43,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
14,DANYIL,BOLDYREV,UKR,5.880,8.53,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
15,LUDOVICO,FOSSALI,ITA,6.140,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
16,PENGHUI,LIN,CHN,6.190,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
17,JAN,KRIZ,CZE,6.200,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
18,HINAYAH,MUHAMMAD,INA,6.220,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
19,KOSTIANTYN,PAVLENKO,UKR,6.280,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
20,MARCIN,DZIENSKI,POL,6.530,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
21,MILAD,ALIPOUR SHENAZANDIFAR,IRI,6.540,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
22,YOSHIYUKI,OGATA,JPN,6.710,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
23,TOMOA,NARASAKI,JPN,6.980,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
24,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,7.360,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
25,EHSAN,DELFANIYAN,IRI,7.460,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
26,JAKOB,SCHUBERT,AUT,7.670,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
27,NICOLAS,COLLIN,BEL,8.210,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
28,YURONG,DUAN,CHN,8.710,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
29,AIDAN,DOYLE,CAN,8.840,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
30,LOÏC,TIMMERMANS,BEL,9.110,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
31,FEDIR,SAMOILOV,UKR,10.690,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
32,JOHN,BROSLER,USA,false start,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
32,ZHIXUAN,CHEN,CHN,false start,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
32,STANISLAV,KOKORIN,RUS,false start,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
32,SASCHA,LEHMANN,SUI,fall,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Men
1,ARIES,SUSANTI RAHAYU,INA,7.990,7.53,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
2,IULIIA,KAPLINA,RUS,7.600,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
3,ANOUCK,JAUBERT,FRA,7.860,7.94,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
4,ELENA,REMIZOVA,RUS,7.950,7.99,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
5,ELENA,TIMOFEEVA,RUS,8.390,7.90,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
6,PATRYCJA,CHUDZIAK,POL,8.240,8.64,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
7,MARIIA,KRASAVINA,RUS,7.980,9.79,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
8,ANNA,BROZEK,POL,8.090,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
9,SARI,AGUSTINA,INA,8.250,8.23,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
10,PUJI,LESTARI,INA,7.890,8.28,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
11,CUILIAN,HE,CHN,8.260,8.36,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
12,YILING,SONG,CHN,8.240,8.50,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
13,RAJIAH,SALLSABILLAH,INA,8.490,8.64,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
14,VICTOIRE,ANDRIER,FRA,8.600,9.05,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
15,MINGWEI,NI,CHN,8.360,9.60,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
16,ANNA,TSYGANOVA,RUS,8.130,fall,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
17,AURELIA,SARISSON,FRA,8.660,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
18,EKATERINA,BARASHCHUK,RUS,8.670,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
19,LIJUAN,DENG,CHN,8.880,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
20,NURUL,IQAMAH,INA,8.940,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
21,TETIANA,KOLKOTINA,UKR,8.980,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
22,HAIMEI,QIU,CHN,9.040,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
23,GUIZHEN,XIE,CHN,9.220,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
24,KLAUDIA,BUCZEK,POL,9.780,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
25,MULYANI,MUDJI,INA,9.810,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
26,OCEANIA,MACKENZIE,AUS,10.040,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
27,FUTABA,ITO,JPN,10.340,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
28,AKIYO,NOGUCHI,JPN,10.690,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
29,JESSICA,PILZ,AUT,10.820,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
30,JAIN,KIM,KOR,11.310,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
31,ELIZABETH,SEPULVEDA,USA,11.510,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
32,JANJA,GARNBRET,SLO,11.670,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
33,FANNY,GIBERT,FRA,12.480,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
34,MANON,HILY,FRA,12.740,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
34,MIU,KURITA,JPN,12.740,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
36,HELOÏSE,DOUMONT,BEL,14.850,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
37,REBECCA,FRANGOS,CAN,16.100,,Xiamen_(CHN)_2018,27 October - 28 October 2018,Women
